OBJECTID,Damage,Street_Number,Street_Name,Street_Type,City,Zip_Code,CAL_FIRE_Unit,County,Community,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Site_Address,Latitude,Longitude,Year_Built_Known
14653,Destroyed (>50%),7580.0,Saint Helena,Road,Santa Rosa,95404,LNU,Sonoma,Santa Rosa,2020-09-27 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,269029.0,1947,7580 SAINT HELENA RD SANTA ROSA CA 95404,38.5182358596102,-122.601932925161,1
45278,Destroyed (>50%),5977.0,Hazel ,Way,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,16830.0,1946,5977  HAZEL WAY   PARADISE CA 95969,39.7633333541802,-121.590896348386,1
12792,No Damage,3861.0,Silverado ,Trail,Calistoga,94515,LNU,Napa,Calistoga ,2020-09-27 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Metal,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,Wood,Wood,Combustible,No Fence,Unknown,Unknown,1057506.0,1955,3861 SILVERADO TRL CALISTOGA CA 94515,38.5581414591224,-122.507226876608,1
120261,No Damage,21970.0,Pacific Coast,Highway,Malibu,90265,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Composite,Combustible,Combustible,Unknown,Unknown,3549851.0,1967,"21970 PACIFIC COAST HWY, MALIBU, CA 90265",34.038358,-118.6533315,1
34217,Destroyed (>50%),6483.0,Loyola,Court,Magalia,95954,BTU,Butte,Magalia,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Combustible,No Fence,21-30,<30',95705.0,1980,6483  LOYOLA CT   MAGALIA CA 95954,39.8217599455738,-121.594909038318,1
99646,No Damage,24250.0,Pacific Coast Highway,Unknown,Unknown,Unknown,LAC,Los Angeles,Unknown,2024-12-09 00:00:00,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Tile,No Eaves,No Vents,Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,1961,Unknown,34.0334085,-118.7016504,0
62512,Destroyed (>50%),3701.0,Napa,Road,Unincorporated,Unknown,LNU,Sonoma,Unknown,2017-10-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Fire Resistant,Unknown,Screened,Fire Resistant,Single Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,369685.0,1961,3701 NAPA RD,38.2609533880163,-122.398654682162,0
83088,No Damage,3336.0,Panorama ,Drive,South Lake Tahoe,96150,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<30',121688.0,1961,3336 PANORAMA DR SOUTH LAKE TAHOE CA 96150,38.8158429308501,-120.021350939447,0
25300,No Damage,0.0,Unknown,Unknown,Unknown,Unknown,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Commercial Building Multi Story,Nonresidential Commercial,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1961,Unknown,37.1228547265615,-122.125321211238,0
115323,Destroyed (>50%),333.0,E Las Flores,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,143137.0,1939,"333 E LAS FLORES DR, ALTADENA, CA 91001",34.1975643,-118.138413,1
28728,Destroyed (>50%),6374.0,Ponderosa,Way,Magalia,95954,BTU,Butte,Magalia,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Combustible,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,<30',182142.0,1991,6374  PONDEROSA WAY   MAGALIA CA 95954,39.8158140497019,-121.59878840389,1
94434,No Damage,610.0,Long Bar,Road,Oroville,95966,BTU,Butte,Oroville ,2024-07-02 00:00:00,Dozer Fuel Break,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,No Vents,Other,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,>50',85392.0,1916,"610 LONG BAR RD, OROVILLE, CA 95966",39.5318104,-121.5190497,1
47018,Destroyed (>50%),6889.0,Pentz,Road,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Wood,Wood,Combustible,No Fence,Unknown,Unknown,202898.0,1990,6889  PENTZ RD   PARADISE CA 95969,39.7848353258211,-121.58099640461,1
27881,No Damage,108.0,Fountain Fork,Unknown,Irvine,92602,ORC,Orange,Irvine ,2020-10-26 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,1610504.0,2017,108 FOUNTAIN FRK IRVINE CA 92602,33.7524542812133,-117.751872384526,1
51212,Destroyed (>50%),10155.0,Sandy,Lane,Unincorporated,96001,SHU,Shasta,Unknown,2018-07-23 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,<30',189370.0,1967,10155 SANDY LN REDDING CA 96001,40.5819456745601,-122.469822208563,1
108694,Destroyed (>50%),2767.0,Glenrose ,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,110175.0,1925,"2767 GLENROSE AVE, ALTADENA, CA 91001",34.1924187,-118.1524906,1
114179,No Damage,2542.0,Holliston ,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,385418.0,1926,"2542 HOLLISTON AVE, ALTADENA, CA 91001",34.1895502,-118.1229954,1
19061,Destroyed (>50%),25282.0,Jerusalem Grade,Road,Middletown,95461,LNU,Lake,Unknown,2020-08-16 00:00:00,Unknown,Motor Home,Single Residence,Unknown,Metal,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,,1961,25282 JERUSALEM GRADE MIDDLETOWN CA 95461,38.8199634840167,-122.44880684833,0
947,No Damage,18919.0,W Boundary truck,Trail,Jamul,91935,MVU,San Diego,Unknown,2020-09-05 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,351000.0,1961,18835 W BOUNDARY TRUCK TRL JAMUL CA 91935,32.7615557774713,-116.756628885742,0
49309,Destroyed (>50%),385.0,Vera Canyon,Road,Los Angeles,90265,LAC,Los Angeles,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Combustible,Unknown,Unknown,Unknown,Combustible,No Fence,21-30,Unknown,186809.0,1971,385 VERA CANYON DR MALIBU CA 90265,34.0885632997275,-118.819228699699,1
3795,Destroyed (>50%),1511.0,Bald Rock,Road,Berry Creek,95916,BTU,Butte,Unknown,2020-09-09 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,11-20,Unknown,124848.0,1979,"1511 BALD ROCK RD, BERRY CREEK CA 95916",39.6325017339533,-121.382254806509,1
28342,No Damage,28266.0,Mountain View,Road,Unknown,Unknown,ORC,Orange,Unknown,2020-12-02 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,Unknown,Unknown,27887.0,1929,28266 MOUNTAIN VIEW RD SILVERADO CA,33.7454052212555,-117.637859939719,1
6116,Destroyed (>50%),0.0,La Salle ,Lane,Lakeshore,93634,FKU,Fresno,Unknown,2020-09-04 00:00:00,Unknown,Mixed Commercial/Residential,Mixed Commercial/Residential,0.0,Wood,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961, LAKESHORE CA 93634,37.2491476332404,-119.19676991643,0
123290,No Damage,16673.0,Calle Haleigh ,Unknown,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,Unknown,Unknown,787121.0,2000,"16673 CALLE HALEIGH, PACIFIC PALISADES, CA 90272",34.0745095,-118.5492971,1
52351,Destroyed (>50%),15406.0,Trinity Mountain ,Road,Unincorporated,96033,SHU,Shasta,French Gulch,2018-07-23 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unknown,Unknown,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,103000.0,1962,15406 TRINITY MOUNTAIN RD FRENCH GULCH CA 96033,40.7354628282311,-122.625286788725,1
104947,Destroyed (>50%),1654.0,E Loma Alta,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,168460.0,1948,"1654 E LOMA ALTA DR, ALTADENA, CA 91001",34.1935034,-118.1160798,1
116680,No Damage,3070.0,N Mount Curve,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Tile,No Eaves,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,<30',186033.0,1926,"3070 N MOUNT CURVE AVE, ALTADENA, CA 91001",34.1971272,-118.1278547,1
106602,Destroyed (>50%),601.0,Wapello,Street,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,207791.0,1907,"601 WAPELLO ST, ALTADENA, CA 91001",34.1987969,-118.1321384,1
129534,No Damage,21501.0,Colina,Drive,Topanga,90290,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,<30',117385.0,1963,"21501 COLINA DR, TOPANGA, CA 90290",34.0836726,-118.5938515,1
24229,No Damage,307.0,West Hilton,Drive,Boulder Creek,95006,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,299261.0,1970,307 W HILTON DR BOULDER CREEK CA 95006,37.1558357314132,-122.16623388401,1
111025,Destroyed (>50%),2095.0,Lake,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,214944.0,1992,"2095 LAKE AVE, ALTADENA, CA 91001",34.1818252,-118.1319862,1
54203,No Damage,Unknown,Unknown,Unknown,Paradise,95969,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,286798.0,1997,4940 MALIBU DR PARADISE CA 95969,39.7310325201856,-121.576188867348,1
10693,No Damage,7449.0,Highway 12,Unknown,Santa Rosa,95409,LNU,Sonoma,Santa Rosa,2020-09-27 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Tile,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>50',306071.0,1985,7449 SONOMA HWY SANTA ROSA CA 95409,38.444514055714,-122.585159776212,1
93096,No Damage,47505.0,Chris Allen,Way,Unknown,Unknown,RRU,Riverside,Unknown,2023-10-30 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,,1961,Unknown,33.4596262,-116.8331055,0
116567,Destroyed (>50%),1257.0,Rubio ,Street,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,264737.0,1947,"1257 RUBIO ST, ALTADENA, CA 91001",34.1921615,-118.1247023,1
70911,Destroyed (>50%),22004.0,Morgan Valley,Road,Lower Lake,95457,LNU,Lake,Lower Lake,2015-07-29 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,101998.0,1961,22004 Morgan Valley Road,38.8967159322086,-122.497835070262,0
111639,No Damage,2238.0,Maiden,Lane,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,192481.0,1970,"2238 MAIDEN LN, ALTADENA, CA 91001",34.1842675,-118.1282866,1
58049,Destroyed (>50%),3920.0,St Andrews,Drive,Santa Rosa,95403,LNU,Sonoma,Fountaingrove,2017-10-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,436897.0,1961,3920 SAINT ANDREWS DR SANTA ROSA CA 95403,38.5018033790713,-122.718680008779,0
110266,No Damage,2108.0,Madison ,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,288791.0,1948,"2108 MADISON AVE, ALTADENA, CA 91001",34.181631,-118.136685,1
127068,No Damage,190.0,Loma Metisse,Road,Malibu,90265,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,>30,Unknown,211091.0,1979,"190 LOMA METISSE RD, MALIBU, CA 90265",34.0745337,-118.6637778,1
53300,No Damage,Unknown,Unknown,Unknown,Paradise,95969,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Commercial Building Single Story,Nonresidential Commercial,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,605466.0,1995,5859 CLARK RD PARADISE CA 95969,39.7553523509871,-121.608016330578,1
127322,Destroyed (>50%),16321.0,Pacific Coast,Highway,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Mobile Home Single Wide,Single Residence,0.0,Asphalt,Unknown,Unknown,Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,60393.0,2003,"16321 PACIFIC COAST HWY SPC 1, PACIFIC PALISADES, CA 90272",34.0387208,-118.5400437,1
22034,No Damage,0.0,Unknown,Unknown,Santa Cruz,95060,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,123061.0,1961,5870 EMPIRE GRADE SANTA CRUZ CA 95060,37.047858444403,-122.105679487364,0
122433,No Damage,1230.0,El Hito,Circle,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,996831.0,2006,"1230 EL HITO CIR, PACIFIC PALISADES, CA 90272",34.0578227,-118.5407811,1
55319,No Damage,Unknown,Unknown,Unknown,Unincorporated,95965,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,191525.0,1961,5735 LUNT RD OROVILLE CA 95965,39.715774049052,-121.534499659403,0
124464,No Damage,17011.0,Avenida De Santa Ynez,Unknown,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,Unknown,Unknown,649431.0,1975,"17011 AVENIDA DE SANTA YNEZ, PACIFIC PALISADES, CA 90272",34.0724837,-118.5592045,1
40752,Destroyed (>50%),8891.0,Skyway ,Unknown,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,Unknown,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,30-50',72910.0,1940,8891  SKYWAY     PARADISE CA 95969,39.7890603175601,-121.592884003902,1
86488,No Damage,458605.0,Stuart,Lane,Janesville,96114,LMU,Lassen,Janesville,2021-07-13 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,118201.0,1961,458605 STUART LN JANESVILLE CA 96114,40.2438314802313,-120.458583137988,0
61644,Destroyed (>50%),637.0,Jean Marie,Drive,Unincorporated,95403,LNU,Sonoma,Larkfield-Wikiup,2017-10-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,367613.0,1961,637 JEAN MARIE DR SANTA ROSA CA 95403,38.5017332909229,-122.74516526827,0
18131,Destroyed (>50%),7616.0,English Hills ,Road,Vacaville,95688,LNU,Solano,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,483304.0,1987,7616 ENGLISH HILLS RD VACAVILLE CA 95688,38.4332168790311,-122.000564681173,1
49818,Destroyed (>50%),5806.0,Deerhead,Road,Malibu,90265,LAC,Los Angeles,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Combustible,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,>30,>50',279263.0,1950,5806 DEERHEAD RD MALIBU CA 90265,34.0314140499074,-118.829856633689,1
83367,No Damage,3426.0,Beaver Brae,Unknown,South Lake Tahoe,96150,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unscreened,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,128551.0,1961,3426 E RIVER PARK DR SOUTH LAKE TAHOE CA 96150,38.8133012375925,-120.019067609742,0
111672,No Damage,2370.0,Grandeur,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,11-20,<30',141386.0,1922,"2370 GRANDEUR AVE, ALTADENA, CA 91001",34.1863672,-118.1563615,1
124162,Destroyed (>50%),825.0,Jacon,Way,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,483541.0,1956,"825 JACON WAY, PACIFIC PALISADES, CA 90272",34.051691,-118.5471783,1
3266,Destroyed (>50%),0.0,Union Bar ,Road,Unknown,Unknown,BTU,Butte,Feather Falls ,2020-09-09 00:00:00,Unknown,Motor Home,Single Residence,0.0,Other,No Eaves,No Vents,Vinyl,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,Unknown,Unknown,0.0,1961,No Address Available,39.5569109988815,-121.384062132419,0
90329,No Damage,45550.0,Red Mountain ,Road,Hemet,92544,RRU,Riverside,Unknown,2022-09-05 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,200097.0,2004,45550 RED MOUNTAIN RD HEMET 92544 CA,33.63568725,-116.87033133,1
81801,No Damage,3461.0,E River Park,Drive,South Lake Tahoe,96150,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,Combustible,No Fence,Unknown,>50',156012.0,1961,3461 E RIVER PARK DR SOUTH LAKE TAHOE CA 96150,38.8121249673385,-120.018530314795,0
66517,Destroyed (>50%),2823.0,Bristol,Road,Unincorporated,Unknown,LNU,Sonoma,Unknown,2017-10-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,267146.0,1966,2823 BRISTOL RD,38.3965550453629,-122.576263239829,1
