OBJECTID,Damage,City,Zip_Code,CAL_FIRE_Unit,County,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Latitude,Longitude,Zip_Code_Prefix,Year_Built_Known,Incident_Start_Year,Incident_Start_Month,Incident_Start_Month_Name,Incident_Start_Weekday,Assessed_Improved_Value_Known,Damage_Binary
29306,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Metal,Enclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,Unknown,586597.0,1920,39.7662233997972,-121.616496199586,959,1,2018,11,November,Thursday,1,1
19240,Destroyed (>50%),Healdsburg,95448,LNU,Sonoma,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Metal,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Unknown,Non Combustible,>30,Unknown,438883.0,1961,38.5837561777182,-122.963601946579,954,0,2020,8,August,Sunday,1,1
113196,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,Unknown,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,148007.0,1910,34.1924396,-118.1389551,910,1,2025,1,January,Tuesday,1,1
31144,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Fire Department,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,Unscreened,Combustible,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,11-20,Unknown,145000.0,1993,39.8016907897434,-121.59883840322,959,1,2018,11,November,Thursday,1,1
7103,No Damage,North Fork,93643,MMU,Madera,2020-09-04,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9002.0,1961,37.4188587012199,-119.368171636507,936,0,2020,9,September,Friday,1,0
4962,Destroyed (>50%),Unknown,Unknown,LMU,Plumas,2020-09-09,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,59327.0,1913,39.7018916243629,-121.191634201359,Unknown,1,2020,9,September,Wednesday,1,1
8879,Destroyed (>50%),Shaver Lake,93664,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,235905.0,2003,37.0496349075827,-119.336357343477,936,1,2020,9,September,Friday,1,1
114073,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,470858.0,1926,34.1884088,-118.1151502,910,1,2025,1,January,Tuesday,1,1
93236,No Damage,Copperopolis,95228,TCU,Calaveras,2024-06-17,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,No Vents,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,119031.0,1930,37.9824106,-120.6418801,952,1,2024,6,June,Monday,1,0
41120,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,129869.0,1961,39.7388461923671,-121.62168022797,959,1,2018,11,November,Thursday,1,1
52933,Destroyed (>50%),Goleta,93117,SBC,Santa Barbara,2018-07-06,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>=50,0.0,1965,34.4636639928831,-119.830204964484,931,1,2018,7,July,Friday,1,1
19512,No Damage,Winters,95694,LNU,Solano,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,38.5030356411268,-122.04543785715,956,0,2020,8,August,Sunday,1,0
29549,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,100923.0,1988,39.7587381482167,-121.58081224279,959,1,2018,11,November,Thursday,1,1
125387,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Tile,Enclosed,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,Unknown,237940.0,1923,34.0487464,-118.523266,902,1,2025,1,January,Tuesday,1,1
115141,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,176260.0,1912,34.1979197,-118.1394156,910,1,2025,1,January,Tuesday,1,1
130193,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,209337.0,1953,34.0463664,-118.5459582,902,1,2025,1,January,Tuesday,1,1
131221,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,Unknown,Unknown,39324.0,1951,34.0426898,-118.5361006,902,1,2025,1,January,Tuesday,1,0
79092,No Damage,Junction City,96048,SHU,Trinity,2021-08-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,29538.0,1961,40.7274577822846,-123.057909545592,960,0,2021,8,August,Saturday,1,0
113812,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,30-50,42383.0,1963,34.1935224,-118.1392892,910,1,2025,1,January,Tuesday,1,1
28630,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Non Combustible,No Fence,Unknown,Unknown,0.0,1900,39.7826595346035,-121.58992484466,959,1,2018,11,November,Thursday,1,1
34819,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,>30,Unknown,70000.0,1981,39.808860024492,-121.599935707916,959,1,2018,11,November,Thursday,1,1
3173,Destroyed (>50%),Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,45036.0,2006,39.6252331501054,-121.398244603869,959,1,2020,9,September,Wednesday,1,1
52112,Destroyed (>50%),Unincorporated,96001,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Wood,Unknown,No Fence,Unknown,Unknown,77951.0,1961,40.606774902522,-122.453380493038,960,0,2018,7,July,Monday,1,1
80449,No Damage,Kyburz,95720,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Wood,Wood,Combustible,No Fence,0-10,<=30,20801.0,1961,38.7671250509551,-120.310475221014,957,0,2021,8,August,Saturday,1,0
37800,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,240000.0,1989,39.7400593275905,-121.570196033611,959,1,2018,11,November,Thursday,1,1
107139,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,33196.0,1926,34.2000207,-118.1548898,910,1,2025,1,January,Tuesday,1,1
83454,No Damage,Twin Bridges,95735,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,>30,Unknown,21089.0,1961,38.8237926397853,-120.046226714392,957,0,2021,8,August,Saturday,1,0
130603,No Damage,Topanga,90290,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,11-20,Unknown,547946.0,1994,34.0812799,-118.6342505,902,1,2025,1,January,Tuesday,1,0
20437,No Damage,Carmel Valley,93924,BEU,Monterey,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unknown,Unknown,Wood,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,36.4924126583147,-121.630633221672,939,0,2020,8,August,Sunday,0,0
31744,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,<=30,0.0,1971,39.7782748975519,-121.578064446355,959,1,2018,11,November,Thursday,1,1
53093,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Multi Family Residence Single Story,Multiple Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1973,39.7590230249073,-121.601274543541,959,1,2018,11,November,Thursday,1,0
122435,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Church,Nonresidential Commercial,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Unknown,Non Combustible,Unknown,Unknown,0.0,1929,34.0451846,-118.5278692,902,1,2025,1,January,Tuesday,1,1
104236,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,153941.0,1948,34.1845809,-118.1042872,910,1,2025,1,January,Tuesday,1,0
92530,Destroyed (>50%),Mariposa,95338,MMU,Mariposa,2022-07-22,Unknown,Motor Home,Single Residence,Unknown,Metal,No Eaves,No Vents,Metal,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,0-10,Unknown,274988.0,1990,37.52164468,-119.88808053,953,1,2022,7,July,Friday,1,1
92273,No Damage,Foresthill,95631,NEU,Placer,2022-09-06,Combination of Actions,Single Family Residence Single Story,Single Residence,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,25874.0,1950,39.01870644,-120.81761694,956,1,2022,9,September,Tuesday,1,0
122277,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Wood,Wood,Combustible,Combustible,Unknown,Unknown,0.0,1970,34.0606948,-118.5519304,902,1,2025,1,January,Tuesday,1,1
121010,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,245547.0,1952,34.0431827,-118.559195,902,1,2025,1,January,Tuesday,1,1
230,No Damage,Oak Glen,92399,BDU,San Bernardino,2020-07-31,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,86917.0,1940,34.0130749930654,-116.940557756186,923,1,2020,7,July,Friday,1,0
112927,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Tile,No Eaves,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,59102.0,1931,34.185828,-118.158547,910,1,2025,1,January,Tuesday,1,0
77034,No Damage,Markleeville,Unknown,AEU,Alpine,2021-07-04,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Wood,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,38.699957547064,-119.83515619087,Unknown,0,2021,7,July,Sunday,0,0
83819,No Damage,Twain,95984,LMU,Plumas,2021-07-13,Unknown,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,Unknown,<=30,157100.0,1961,40.0192408331308,-121.0345040171,959,0,2021,7,July,Tuesday,1,0
1693,Destroyed (>50%),Littlerock,93543,LAC,Los Angeles,2020-09-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,264603.0,1993,34.440297392703,-117.917197849715,935,1,2020,9,September,Sunday,1,1
85523,No Damage,Greenville,95947,LMU,Plumas,2021-07-13,Engine Company Actions,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,Unscreened,Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,>=50,149029.0,1961,40.1391153666579,-120.966181449814,959,0,2021,7,July,Tuesday,1,0
8574,No Damage,Shaver Lake,93664,FKU,Fresno,2020-09-04,Unknown,Commercial Building Single Story,Nonresidential Commercial,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,37.1938391237183,-119.259637995956,936,0,2020,9,September,Friday,1,0
111639,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,192481.0,1970,34.1842675,-118.1282866,910,1,2025,1,January,Tuesday,1,0
14517,No Damage,Saint Helena,94574,LNU,Napa,2020-09-27,Engine Company Actions,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,Wood,Combustible,No Fence,Unknown,>=50,242563.0,1880,38.54232047572,-122.4787049594,945,1,2020,9,September,Sunday,1,0
101412,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,<=30,0.0,1916,34.189935,-118.108834,910,1,2025,1,January,Tuesday,1,0
82416,No Damage,Twin Bridges,95735,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,64540.0,1961,38.7872220970598,-120.151996275644,957,0,2021,8,August,Saturday,1,0
113415,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,334499.0,1920,34.1854252,-118.127122,910,1,2025,1,January,Tuesday,1,1
97060,No Damage,Chico,95928,BTU,Butte,2024-07-24,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Metal,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,391353.0,1977,39.8011403,-121.7161018,959,1,2024,7,July,Wednesday,1,0
1139,No Damage,Jamul,91935,MVU,San Diego,2020-09-05,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26235.0,1961,32.7578469936043,-116.759882633108,919,0,2020,9,September,Saturday,1,0
114901,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,353475.0,1924,34.1847238,-118.1226663,910,1,2025,1,January,Tuesday,1,1
9207,No Damage,Igo,96047,SHU,Shasta,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Other,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Combustible,Unknown,Unknown,153985.0,1963,40.4816356149612,-122.662384737795,960,1,2020,9,September,Sunday,1,0
22117,No Damage,Ben Lomond,95005,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,371889.0,1957,37.1013930774548,-122.117161559289,950,1,2020,8,August,Sunday,1,0
127571,No Damage,Los Angeles,90049,LAC,Los Angeles,2025-01-07,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,0.0,1951,34.0644212,-118.4991885,900,1,2025,1,January,Tuesday,1,0
56142,No Damage,Unincorporated,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,343302.0,2002,39.8175833599716,-121.627210031382,959,1,2018,11,November,Thursday,1,0
26590,No Damage,Unknown,Unknown,ORC,Orange,2020-10-26,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,1961,33.7013315115949,-117.709488191369,Unknown,0,2020,10,October,Monday,0,0
48143,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Civilian,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,No Vents,Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,66183.0,1950,39.7688802111357,-121.613882504554,959,1,2018,11,November,Thursday,1,1
31021,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,No Vents,Combustible,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,122070.0,1995,39.7555164656632,-121.576319859682,959,1,2018,11,November,Thursday,1,1
9272,No Damage,Igo,96047,SHU,Shasta,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,41616.0,1979,40.4609021780249,-122.599859302668,960,1,2020,9,September,Sunday,1,0
52563,Destroyed (>50%),Unincorporated,92883,RRU,Riverside,2018-08-06,Unknown,Commercial Building Single Story,Nonresidential Commercial,Unknown,Asphalt,Enclosed,Unscreened,Ignition Resistant,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,11-20,Unknown,0.0,1987,33.7314420361957,-117.458144779711,928,1,2018,8,August,Monday,1,1
44305,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Metal,Enclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,Wood,Combustible,No Fence,Unknown,<=30,10210.0,1961,39.7925474286694,-121.581686262239,959,0,2018,11,November,Thursday,1,1
13209,No Damage,Santa Rosa,95404,LNU,Sonoma,2020-09-27,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,>30,Unknown,0.0,1974,38.5229665573671,-122.62523866328,954,1,2020,9,September,Sunday,1,0
37475,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,143041.0,1938,39.7701049785955,-121.6249486583,959,1,2018,11,November,Thursday,1,1
80151,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,159181.0,1961,38.6326539618664,-120.532737013838,956,0,2021,8,August,Saturday,1,1
90806,No Damage,Laguna Niguel,92677,ORC,Orange,2022-05-11,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Concrete,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,Unknown,Unknown,475579.0,1989,33.52373949,-117.72495997,926,1,2022,5,May,Wednesday,1,0
36211,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,206070.0,1971,39.7484852787444,-121.57051055086,959,1,2018,11,November,Thursday,1,1
104535,No Damage,Pasadena,91107,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1986,34.1760564,-118.0774553,911,1,2025,1,January,Tuesday,1,0
17321,No Damage,Vacaville,95688,LNU,Solano,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,>30,>=50,410668.0,1987,38.4300074911838,-122.005047619394,956,1,2020,8,August,Sunday,1,0
12310,No Damage,Calistoga,94515,LNU,Napa,2020-09-27,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,Unknown,Wood,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,528309.0,1991,38.5625740159739,-122.537571492595,945,1,2020,9,September,Sunday,1,0
110533,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,30-50,95400.0,1965,34.1822905,-118.1379387,910,1,2025,1,January,Tuesday,1,0
41755,Destroyed (>50%),Unincorporated,95965,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Wood,No Deck/Porch,Combustible,Non Combustible,Unknown,30-50,31685.0,1961,39.7194997644223,-121.48695262822,959,0,2018,11,November,Thursday,1,1
88466,No Damage,Redding,96003,SHU,Shasta,2021-09-22,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Wood,Wood,Non Combustible,No Fence,Unknown,Unknown,116998.0,1961,40.6963966286474,-122.318598419449,960,0,2021,9,September,Wednesday,1,0
32893,Destroyed (>50%),Magalia,95954,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,Unknown,Wood,Wood,No Patio Cover/Carport,Non Combustible,Unknown,<=30,147474.0,1979,39.8196438355055,-121.596602214407,959,1,2018,11,November,Thursday,1,1
33025,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Commercial Building Single Story,Nonresidential Commercial,Unknown,Metal,Unenclosed,No Vents,Ignition Resistant,No Windows,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,>=50,15000.0,1946,39.7821742495982,-121.600654475128,959,1,2018,11,November,Thursday,1,1
